customerID,Gender,SeniorCitizen,Partner,Dependents,Day,Year,Month,Age
9483-GCPWE,Male,No,No,Yes,12,1996,1,29
4227-OJHAL,Female,No,Yes,Yes,26,1994,8,30
9220-CXRSC,Female,No,Yes,Yes,13,2003,9,21
4993-JCRGJ,Male,No,No,No,11,1982,6,43
9537-JALFH,Male,No,Yes,Yes,18,1986,11,38
6698-OXETB,Male,No,No,No,1,1998,8,26
2103-ZRXFN,Male,No,No,No,10,1980,6,45
3724-BSCVH,Male,No,Yes,Yes,5,2004,2,21
4877-TSOFF,Female,No,Yes,Yes,22,1995,3,30
9209-NWPGU,Male,No,No,No,22,1987,11,37
6961-VCPMC,Male,No,Yes,No,10,1987,6,38
7306-YDSOI,Male,No,Yes,Yes,20,1980,12,44
5288-AHOUP,Male,No,No,No,9,2003,6,22
6688-UZPWD,Female,No,Yes,No,23,2001,9,23
0655-YDGFJ,Male,No,No,No,2,1983,4,42
8468-EHYJA,Female,No,Yes,No,14,1988,10,36
6823-SIDFQ,Male,No,No,No,5,1986,1,39
1097-FSPVW,Female,No,No,No,29,2008,12,16
2839-RFSQE,Female,No,No,No,23,1980,8,44
8328-SKJNO,Male,No,No,Yes,28,1986,10,38
7010-ZMVBF,Female,No,Yes,Yes,25,2003,3,22
5201-CBWYG,Male,No,Yes,Yes,10,1998,4,27
0968-GSIKN,Female,No,No,No,14,1986,8,38
1965-DDBWU,Male,No,No,No,9,2012,4,13
9057-SIHCH,Female,No,No,No,21,1989,11,35
6352-GIGGQ,Male,No,No,No,29,2010,7,14
3635-QQRQD,Male,No,No,No,22,1989,3,36
6771-XWBDM,Female,No,Yes,No,14,2003,1,22
2897-DOVND,Male,No,No,No,3,1988,9,36
3082-YVEKW,Female,No,Yes,Yes,9,1982,6,43
0191-EQUUH,Female,No,No,Yes,1,1982,1,43
7134-HBPBS,Female,No,No,No,28,2004,7,20
3489-HHPFY,Female,No,Yes,No,23,1984,7,41
2926-JEJJC,Female,No,No,No,30,1991,11,33
8601-QACRS,Female,No,No,No,8,1999,11,25
4950-BDEUX,Male,No,No,No,7,2006,9,18
5789-LDFXO,Male,No,No,No,22,1997,7,28
0508-OOLTO,Female,No,Yes,Yes,16,2009,7,16
2984-TBYKU,Male,No,Yes,Yes,2,1986,11,38
9822-WMWVG,Female,No,No,No,24,2006,7,19
2391-SOORI,Male,No,No,Yes,13,1984,3,41
9040-KZVWO,Male,No,No,No,19,2005,6,20
2645-QTLMB,Male,No,No,No,8,1990,4,35
4806-HIPDW,Female,No,Yes,No,28,1990,6,35
1548-ARAGG,Female,No,Yes,Yes,1,1980,4,45
6339-RZCBJ,Male,No,No,No,11,2011,9,13
4424-TKOPW,Male,No,No,No,1,1985,4,40
4415-WNGVR,Female,No,Yes,No,28,1995,8,29
2522-AHJXR,Male,No,Yes,No,9,1986,11,38
0412-UCCNP,Male,No,No,No,14,1993,8,31
1816-FLZDK,Male,No,No,No,2,1980,12,44
7096-UCLNH,Male,No,No,No,21,2007,8,17
8443-ZRDBZ,Male,No,No,No,17,2001,7,24
9136-ALYBR,Male,No,No,No,20,1992,7,33
4615-PIVVU,Female,No,No,No,10,1991,4,34
8885-QSQBX,Female,No,No,No,20,1982,12,42
7479-NITWS,Male,No,No,No,13,1995,10,29
8617-ENBDS,Male,No,No,No,25,1998,12,26
9385-NXKDA,Female,No,Yes,No,8,2007,10,17
0430-IHCDJ,Male,No,No,No,11,1997,2,28
2959-MJHIC,Male,No,Yes,No,12,1998,1,27
6674-KVJHG,Female,No,No,No,8,1997,10,27
1814-DKOLC,Female,No,No,No,19,1995,10,29
4201-JMNGR,Female,No,No,No,24,2006,11,18
9351-HXDMR,Male,No,Yes,No,1,1981,10,43
3537-HPKQT,Female,No,Yes,No,17,1995,12,29
2129-ALKBS,Female,No,Yes,Yes,28,1990,4,35
5821-MMEIL,Female,No,Yes,No,12,1985,8,39
5960-WPXQM,Male,No,No,No,16,2010,7,15
0684-AOSIH,Male,No,Yes,No,15,1996,3,29
8260-NGFNY,Female,No,No,No,22,1998,7,27
1309-XGFSN,Male,No,Yes,Yes,8,2000,1,25
1866-RZZQS,Male,No,No,No,6,1992,12,32
6968-URWQU,Male,No,Yes,No,4,1990,8,34
4742-TXUEX,Female,No,Yes,Yes,12,1992,2,33
9631-XEYKE,Male,No,No,No,29,1990,10,34
8631-NBHFZ,Male,No,Yes,Yes,16,2011,1,14
1335-MXCSE,Male,No,Yes,Yes,18,1985,5,40
8873-TMKGR,Male,No,No,No,7,1997,3,28
8800-JOOCF,Female,No,No,Yes,20,1983,11,41
1469-LBJQJ,Female,No,Yes,No,25,1993,5,32
4958-XCBDQ,Male,No,No,No,1,1983,10,41
8337-UPOAQ,Male,No,Yes,No,5,1984,12,40
0064-YIJGF,Male,No,Yes,Yes,7,2010,6,15
2386-OWURY,Female,No,No,No,3,2008,12,16
1725-IQNIY,Male,No,Yes,No,23,1997,5,28
0310-VQXAM,Male,No,No,No,7,2002,10,22
6598-RFFVI,Male,No,No,No,2,2007,8,17
3453-RTHJQ,Male,No,No,No,3,1999,12,25
6712-OAWRH,Female,No,No,No,8,2005,8,19
6278-FEPBZ,Female,No,No,No,7,1989,7,36
4280-DLSHD,Male,No,Yes,No,11,1982,6,43
1508-DFXCU,Male,No,No,No,18,1992,3,33
8614-VGMMV,Female,No,No,No,9,2001,7,24
7868-BGSZA,Male,No,Yes,No,11,2005,1,20
2800-QQUSO,Male,No,No,No,5,2011,9,13
2930-UOTMB,Female,No,No,No,4,1983,12,41
7973-DZRKH,Female,No,No,Yes,9,1993,3,32
5914-DVBWJ,Female,No,No,No,12,2007,7,18
7698-YFGEZ,Male,No,No,No,16,1994,1,31
2533-QVMSK,Male,No,Yes,No,23,2000,1,25
9773-PEQBZ,Male,No,No,No,28,1999,5,26
8644-XLFBW,Male,No,No,No,6,1997,11,27
0650-BWOZN,Female,No,No,No,29,2003,9,21
8625-AZYZY,Male,No,Yes,No,16,2009,4,16
7785-RDVIG,Female,No,Yes,Yes,26,2001,4,24
9602-WCXPI,Male,No,No,No,6,1985,12,39
2903-YYTBW,Male,No,Yes,Yes,9,2005,3,20
3620-MWJNE,Male,No,No,No,7,1994,9,30
8573-JGCZW,Male,No,No,No,13,1988,10,36
6837-HAEVO,Male,No,Yes,Yes,24,2003,1,22
6701-YVNQG,Male,No,Yes,No,23,2002,11,22
9306-CPCBC,Female,No,No,No,9,1988,9,36
4304-XUMGI,Male,No,Yes,Yes,16,1995,5,30
9504-YAZWB,Female,No,No,No,18,2001,12,23
8819-ZBYNA,Female,No,Yes,No,21,1989,11,35
6174-NRBTZ,Male,No,No,No,4,2008,2,17
9481-IEBZY,Male,No,Yes,No,3,1996,11,28
1833-VGRUM,Female,No,No,No,7,1983,9,41
6137-NICCO,Female,No,Yes,Yes,2,1991,5,34
9065-ZCPQX,Male,No,Yes,No,21,2005,10,19
6402-EJMWF,Male,No,No,No,25,2000,7,25
3620-EHIMZ,Female,No,Yes,Yes,28,1980,6,45
3213-VVOLG,Male,No,Yes,Yes,7,2010,3,15
6870-ECSHE,Female,No,No,No,26,1989,3,36
8747-UDCOI,Female,No,Yes,No,3,1985,5,40
8374-XGEJJ,Male,No,Yes,No,26,2010,10,14
2656-TABEH,Male,No,Yes,No,1,2005,11,19
6946-LMSQS,Male,No,Yes,No,19,1997,8,27
4626-OZDTJ,Female,No,Yes,No,27,2005,3,20
9169-BSVIN,Male,No,No,No,16,1995,1,30
2325-ZUSFD,Female,No,Yes,Yes,20,2002,11,22
8194-PEEBY,Female,No,Yes,Yes,29,1989,7,35
6872-HXFNF,Female,No,Yes,No,20,2004,10,20
3932-CMDTD,Female,No,No,No,25,1981,1,44
7714-YXSMB,Female,No,No,No,27,2001,12,23
8387-UGUSU,Female,No,Yes,Yes,5,2012,8,12
1080-BWSYE,Male,No,Yes,No,20,2010,5,15
4039-HEUNW,Male,No,Yes,No,11,1990,7,35
1194-HVAIF,Female,No,Yes,No,22,1986,8,38
0812-WUPTB,Male,No,Yes,No,15,2009,9,15
3594-UVONA,Female,No,No,No,21,2006,10,18
0004-TLHLJ,Male,No,No,No,23,2003,7,22
1767-TGTKO,Female,No,Yes,Yes,16,1994,1,31
8439-LTUGF,Male,No,No,No,7,1980,6,45
8805-JNRAZ,Female,No,No,No,13,1987,2,38
5089-IFSDP,Female,No,Yes,No,17,1996,2,29
6418-HNFED,Male,No,Yes,No,28,2010,10,14
0206-OYVOC,Female,No,Yes,Yes,10,1992,12,32
7291-CDTMJ,Male,No,No,No,24,1994,10,30
7128-GGCNO,Male,No,No,No,12,1982,4,43
0237-YFUTL,Female,No,Yes,No,20,1987,10,37
7691-KGKGP,Male,No,Yes,Yes,10,1994,2,31
6710-HSJRD,Male,No,Yes,No,18,2010,8,14
3675-EQOZA,Male,No,No,No,14,2004,10,20
0840-DCNZE,Male,No,No,No,30,1990,1,35
1732-FEKLD,Female,No,No,No,19,1991,7,34
9862-KJTYK,Male,No,No,Yes,29,1986,2,39
0479-HMSWA,Female,No,No,Yes,24,1988,9,36
5854-KSRBJ,Male,No,Yes,Yes,24,2010,11,14
0365-BZUWY,Male,No,Yes,No,16,2002,11,22
4817-VYYWS,Female,No,No,No,7,1990,7,35
5701-SVCWR,Female,No,No,Yes,14,1997,4,28
3129-AAQOU,Female,No,Yes,Yes,25,2004,7,21
4922-CVPDX,Female,No,Yes,No,12,1987,9,37
1396-QWFBJ,Female,No,Yes,Yes,29,1991,9,33
1357-BIJKI,Male,No,Yes,No,13,2006,7,19
1099-BTKWT,Female,No,Yes,No,16,1986,10,38
5299-SJCZT,Male,No,No,No,30,1981,7,43
2018-PZKMU,Male,No,Yes,Yes,12,1988,10,36
7340-KEFQE,Female,No,Yes,Yes,11,1988,3,37
4570-QHXHL,Female,No,No,No,25,2008,4,17
2403-BCASL,Male,No,Yes,Yes,1,1999,11,25
7392-YYPYJ,Male,No,No,No,10,2012,7,13
2898-LSJGD,Female,No,Yes,Yes,16,1989,2,36
2223-GDSHL,Male,No,Yes,Yes,26,1989,10,35
7359-PTSXY,Male,No,No,No,25,1984,3,41
9470-RTWDV,Male,No,Yes,Yes,23,1980,10,44
2176-OSJUV,Male,No,Yes,No,2,1984,7,41
9348-YVOMK,Male,No,No,No,20,2000,4,25
8104-OSKWT,Female,No,No,No,19,1993,6,32
4521-YEEHE,Female,No,Yes,No,22,1983,2,42
4090-KPJIP,Female,No,No,No,2,1983,9,41
3786-WOVKF,Female,No,Yes,No,22,1992,5,33
4503-BDXBD,Male,No,No,No,2,2011,9,13
6086-ESGRL,Female,No,No,No,12,2002,4,23
2592-HODOV,Male,No,No,No,30,2005,6,20
3886-CERTZ,Female,No,Yes,No,10,2008,2,17
7995-ZHHNZ,Male,No,Yes,No,2,2000,12,24
3824-RHKVR,Female,No,No,No,14,2009,12,15
5816-SCGFC,Female,No,No,No,27,2007,4,18
5989-AXPUC,Female,No,Yes,No,6,2005,7,20
4979-HPRFL,Male,No,Yes,Yes,29,2009,3,16
8590-OHDIW,Female,No,Yes,Yes,24,1999,10,25
8015-IHCGW,Female,No,Yes,Yes,24,1997,5,28
2332-TODQS,Female,No,No,No,8,1993,2,32
9278-VZKCD,Female,No,Yes,No,27,1981,11,43
8008-OTEZX,Female,No,Yes,Yes,9,1989,9,35
2773-OVBPK,Male,No,Yes,No,28,1989,9,35
5999-LCXAO,Female,No,No,No,28,2004,4,21
5206-XZZQI,Male,No,No,No,15,2000,1,25
4803-LBYPN,Male,No,Yes,Yes,9,1995,10,29
5759-RCVCB,Female,No,No,No,22,1994,9,30
6372-RFVNS,Female,No,Yes,No,22,1981,7,44
2139-FQHLM,Male,No,No,No,25,1996,7,29
8261-GWDBQ,Female,No,Yes,No,28,1982,3,43
1093-YSWCA,Male,No,No,No,5,2011,5,14
8938-UMKPI,Female,No,No,No,15,1982,8,42
0991-BRRFB,Male,No,No,No,6,1986,1,39
3882-IYOIJ,Female,No,Yes,Yes,27,1993,6,32
8749-TZYEC,Male,No,Yes,No,22,1994,9,30
1755-FZQEC,Male,No,No,No,7,1989,12,35
3115-JPJDD,Female,No,Yes,No,16,2010,5,15
5600-KTXFM,Male,No,Yes,Yes,10,1990,7,35
3871-IKPYH,Male,No,No,No,28,2006,5,19
6319-IEJWJ,Male,No,Yes,Yes,6,2006,10,18
9025-AOMKI,Female,No,No,No,27,1989,4,36
6339-TBELP,Male,No,No,No,15,2006,11,18
7964-YESJC,Female,No,Yes,No,15,1990,7,35
6173-GOLSU,Male,No,Yes,No,15,1982,12,42
5275-SQEIZ,Male,No,No,No,13,1986,2,39
7716-YTYHG,Female,No,Yes,Yes,1,1988,8,36
9938-ZREHM,Female,No,Yes,No,12,1990,2,35
7950-XWOVN,Male,No,No,No,30,2009,4,16
4390-KYULV,Male,No,Yes,No,9,1992,9,32
4647-MUZON,Female,No,Yes,No,12,1985,8,39
9702-AIUJO,Male,No,Yes,Yes,14,2000,4,25
8849-PRIQJ,Female,No,Yes,Yes,9,2007,10,17
8851-RAGOV,Female,No,Yes,No,17,2002,12,22
1304-NECVQ,Female,No,No,No,22,1996,8,28
5396-IZEPB,Male,No,No,No,28,1994,10,30
1729-VLAZJ,Female,No,No,Yes,8,1986,6,39
8285-ABVLB,Female,No,Yes,No,29,2002,8,22
0701-TJSEF,Male,No,No,No,16,1980,2,45
5712-VBOXD,Female,No,No,No,17,2001,10,23
6629-LADHQ,Female,No,No,No,26,2008,10,16
8945-GRKHX,Female,No,No,Yes,1,2000,4,25
1559-DTODC,Male,No,No,No,1,1991,8,33
4797-MIWUM,Male,No,Yes,Yes,24,2001,5,24
6959-UWKHF,Male,No,No,No,2,1988,3,37
8720-RQSBJ,Male,No,No,No,24,2006,12,18
4537-CIBHB,Female,No,Yes,Yes,21,2010,8,14
3815-SLMEF,Female,No,No,No,28,1995,11,29
5154-VEKBL,Female,No,No,No,9,1986,1,39
4324-AHJKS,Female,No,No,No,6,2007,11,17
4355-CVPVS,Female,No,Yes,Yes,19,1981,2,44
4495-LHSSK,Female,No,No,Yes,19,2011,1,14
5655-JSMZM,Male,No,No,No,3,1994,6,31
5915-ANOEI,Male,No,Yes,No,8,1997,6,28
9861-PDSZP,Female,No,No,No,18,1991,6,34
4505-EXZHB,Female,No,No,No,27,2001,2,24
7225-CBZPL,Male,No,Yes,No,23,1994,4,31
6704-UTUKK,Male,No,Yes,No,10,1992,10,32
4587-VVTOX,Female,No,Yes,No,23,1981,4,44
2019-HDCZY,Male,No,Yes,No,12,1984,2,41
4652-NNHNY,Male,No,Yes,No,28,1993,4,32
8788-DOXSU,Male,No,No,No,11,2007,4,18
7404-JLKQG,Female,No,No,No,13,2000,11,24
7421-ZLUPA,Female,No,No,No,10,2008,6,17
8972-HJWNV,Female,No,Yes,No,29,1990,4,35
3274-NSDWE,Female,No,No,No,3,1982,1,43
2632-IVXVF,Female,No,Yes,Yes,12,2006,8,18
3692-JHONH,Female,No,Yes,No,28,1983,12,41
8915-NNTRC,Male,No,Yes,Yes,17,1988,2,37
5914-GXMDA,Female,No,Yes,No,16,2011,4,14
7463-IFMQU,Female,No,Yes,No,10,2007,9,17
2920-RNCEZ,Male,No,Yes,Yes,7,2008,3,17
2541-YGPKE,Male,No,Yes,Yes,27,2007,1,18
8515-OCTJS,Female,No,No,No,18,1982,8,42
5382-TEMLV,Male,No,No,No,22,1983,9,41
3441-CGZJH,Female,No,Yes,Yes,9,1997,10,27
9592-ERDKV,Male,No,Yes,No,3,1992,6,33
2860-RANUS,Female,No,No,No,12,1985,6,40
5261-QSHQM,Female,No,No,No,17,2002,12,22
4778-IZARL,Male,No,Yes,No,3,2004,3,21
0432-CAJZV,Male,No,No,No,27,2008,7,17
7008-LZVOZ,Male,No,Yes,Yes,20,2002,3,23
8868-WOZGU,Male,No,No,No,29,1994,7,30
1200-TUZHR,Female,No,No,No,8,1985,6,40
9365-CSLBQ,Male,No,No,Yes,9,1983,12,41
1334-FJSVR,Male,No,No,No,27,2007,6,18
5884-FBCTL,Female,No,Yes,Yes,23,2000,9,24
7130-CTCUS,Male,No,Yes,No,5,2004,9,20
6242-FEGFD,Male,No,Yes,No,6,1989,9,35
7625-XCQRH,Female,No,No,No,29,2012,1,13
6194-HBGQN,Male,No,No,No,4,1989,2,36
7634-WSWDB,Female,No,No,Yes,13,1991,8,33
6986-IXNDM,Male,No,No,No,16,1982,8,42
1731-TVIUK,Female,No,No,No,2,2007,11,17
2987-BJXIK,Female,No,No,No,13,2006,3,19
9769-TSBZE,Female,No,No,Yes,24,1999,8,25
0406-BPDVR,Female,No,Yes,No,14,1984,8,40
0618-XWMSS,Male,No,No,Yes,13,2011,4,14
1395-WSWXR,Male,No,No,No,22,1982,6,43
6023-GSSXW,Female,No,Yes,No,9,1994,7,31
6752-APNJL,Male,No,Yes,Yes,7,2008,5,17
5276-KQWHG,Female,No,No,No,19,1986,6,39
0420-HLGXF,Female,No,No,No,3,1981,4,44
7446-KQISO,Male,No,Yes,Yes,24,1992,5,33
9823-EALYC,Male,No,Yes,Yes,13,2003,4,22
0582-AVCLN,Female,No,No,No,20,2000,5,25
5803-NQJZO,Male,No,Yes,No,5,1992,12,32
2565-JSLRY,Male,No,No,No,3,1988,5,37
2607-DHDAK,Male,No,Yes,Yes,15,1985,8,39
1073-XXCZD,Male,No,Yes,No,17,1981,1,44
0743-HRVFF,Female,No,Yes,Yes,21,2012,3,13
4006-HKYHO,Male,No,No,No,3,2010,8,14
3727-JEZTU,Female,No,No,No,28,1986,4,39
8143-ETQTI,Female,No,Yes,Yes,3,1992,11,32
6689-KXGBO,Female,No,No,No,2,2012,12,12
9667-TKTVZ,Female,No,No,No,23,2009,2,16
3657-COGMW,Female,No,No,No,9,2000,6,25
8570-KLJYJ,Female,No,No,No,20,1991,3,34
7754-IXRMC,Female,No,No,No,4,1987,7,38
9473-CBZOP,Female,No,No,No,17,1991,4,34
2969-WGHQO,Female,No,Yes,Yes,7,2006,7,19
6615-NGGZJ,Male,No,No,No,16,1991,10,33
4334-HOWRP,Male,No,Yes,No,8,1986,9,38
4255-DDUOU,Female,No,Yes,Yes,7,1988,6,37
5863-OOKCL,Female,No,No,No,29,2009,6,16
1686-STUHN,Male,No,No,No,19,1986,4,39
1329-VHWNP,Female,No,No,No,20,1993,11,31
2984-MIIZL,Male,No,No,No,30,2000,5,25
0266-GMEAO,Male,No,Yes,Yes,2,1994,11,30
5590-YRFJT,Female,No,Yes,No,11,2005,2,20
5574-NXZIU,Male,No,No,No,7,2001,9,23
0019-GFNTW,Female,No,No,No,29,2004,12,20
4256-ZWTZI,Female,No,No,Yes,2,1987,4,38
8309-PPCED,Female,No,Yes,No,24,1995,8,29
4098-NAUKP,Male,No,Yes,Yes,3,1984,5,41
5196-WPYOW,Male,No,Yes,Yes,12,1997,4,28
4608-LCIMN,Male,No,Yes,Yes,3,1990,12,34
1485-YDHMM,Male,No,Yes,Yes,25,1986,2,39
4054-CUMIA,Female,No,Yes,Yes,30,2002,3,23
0603-TPMIB,Female,No,Yes,Yes,22,2009,9,15
2525-GVKQU,Female,No,No,No,16,1983,10,41
8161-QYMTT,Male,No,No,No,18,1984,7,41
9581-GVBXT,Male,No,Yes,Yes,10,1996,6,29
5862-BRIXZ,Male,No,No,No,18,2007,12,17
5404-GGUKR,Male,No,No,No,11,2000,4,25
3308-JSGML,Male,No,Yes,No,6,1992,4,33
2126-GSEGL,Female,No,Yes,No,12,1997,3,28
3677-TNKIO,Female,No,No,No,20,1984,7,41
0440-QEXBZ,Female,No,No,No,8,2011,2,14
2434-EEVDB,Female,No,Yes,No,6,1984,8,40
6762-QVYJO,Female,No,Yes,Yes,19,1981,8,43
6199-IWKGC,Female,No,Yes,No,9,1988,11,36
2675-DHUTR,Male,No,Yes,No,9,2001,9,23
8152-VETUR,Female,No,Yes,No,10,2010,4,15
9667-EQRXU,Female,No,No,No,10,1985,4,40
7446-YPODE,Male,No,No,No,9,1988,9,36
9522-BNTHX,Female,No,No,No,9,1987,3,38
4676-WLUHT,Male,No,No,No,19,1997,2,28
3329-WDIOK,Female,No,No,No,4,1985,7,40
7980-MHFLQ,Female,No,Yes,Yes,2,1999,8,25
2873-ZLIWT,Female,No,Yes,Yes,28,1987,11,37
3415-TAILE,Female,No,Yes,Yes,29,1995,5,30
0757-WCUUZ,Male,No,Yes,Yes,13,2006,11,18
1629-DQQVB,Female,No,No,No,23,2000,2,25
1915-IOFGU,Female,No,No,No,25,2012,12,12
3045-XETSH,Female,No,No,No,2,1994,9,30
0374-AACSZ,Female,No,No,No,24,1986,10,38
7239-HZZCX,Male,No,No,No,29,1991,7,33
4872-VXRIL,Male,No,No,No,11,2007,12,17
9140-CZQZZ,Female,No,Yes,No,3,2007,9,17
3423-HHXAO,Female,No,Yes,Yes,22,2001,12,23
9938-TKDGL,Male,No,Yes,Yes,13,1982,4,43
0531-ZZJWQ,Male,No,Yes,No,9,1982,1,43
6537-QLGEX,Female,No,No,No,30,1980,9,44
2688-BHGOG,Male,No,No,No,28,2006,3,19
7683-CBDKJ,Male,No,Yes,Yes,27,1981,5,44
0946-CLJTI,Male,No,Yes,No,30,2002,4,23
3160-TYXLT,Male,No,No,No,13,1992,6,33
1325-USMEC,Male,No,Yes,No,14,2005,8,19
0916-QOFDP,Female,No,Yes,Yes,17,2000,12,24
0628-CNQRM,Male,No,Yes,Yes,19,1984,3,41
5606-AMZBO,Female,No,Yes,No,23,2012,2,13
6199-IPCAO,Female,No,Yes,Yes,3,2001,8,23
7665-TOALD,Female,No,No,No,1,1991,4,34
0112-QWPNC,Male,No,Yes,No,3,1982,6,43
0324-BRPCJ,Female,No,Yes,No,20,2010,6,15
2777-PHDEI,Female,No,No,No,4,1989,7,36
5640-CAXOA,Female,No,No,No,24,1980,1,45
2235-EZAIK,Female,No,Yes,No,9,2003,1,22
3847-BAERP,Female,No,No,No,17,1998,2,27
1196-AMORA,Male,No,No,No,15,2009,9,15
4282-YMKNA,Female,No,No,No,14,1997,4,28
1453-RZFON,Female,No,No,Yes,25,1989,12,35
8263-OKETD,Female,No,No,No,14,2011,9,13
0670-KDOMA,Female,No,No,No,23,2012,10,12
2476-YGEFM,Female,No,No,No,9,2012,2,13
8687-BAFGU,Male,No,No,No,6,1984,9,40
0641-EVBOJ,Male,No,No,No,20,2001,9,23
0829-XXPLX,Female,No,No,No,21,1992,12,32
9974-JFBHQ,Male,No,No,Yes,25,1992,3,33
5356-RHIPP,Male,No,No,No,12,1995,10,29
6624-JDRDS,Female,No,No,No,23,2008,11,16
0608-JDVEC,Male,No,Yes,No,30,1981,4,44
9780-FKVVF,Male,No,No,No,11,2004,5,21
1919-RTPQD,Male,No,Yes,Yes,25,2001,11,23
5214-NLTIT,Male,No,Yes,Yes,4,1985,12,39
3345-PBBFH,Male,No,Yes,No,19,2010,3,15
5055-BRMNE,Female,No,Yes,Yes,16,2001,5,24
9189-JWSHV,Female,No,Yes,No,9,1993,8,31
2190-PHBHR,Female,No,Yes,No,14,2005,9,19
2650-GYRYL,Male,No,Yes,Yes,14,1992,3,33
0746-JTRFU,Male,No,No,No,1,2002,7,23
5208-FVQKB,Male,No,Yes,No,14,1996,12,28
7184-LRUUR,Female,No,No,No,15,1995,10,29
6627-CFOSN,Female,No,No,No,2,1998,10,26
3982-JGSFD,Male,No,No,No,7,1991,4,34
1574-DYCWE,Female,No,Yes,Yes,27,1983,8,41
7247-XOZPB,Male,No,Yes,No,18,2003,5,22
2466-FCCPT,Female,No,Yes,Yes,7,1999,5,26
6211-WWLTF,Male,No,Yes,No,18,1995,2,30
4826-TZEVA,Female,No,No,No,10,2000,4,25
6016-NXBNJ,Male,No,No,No,28,2001,11,23
9138-EFSMO,Male,No,Yes,Yes,14,2007,2,18
0576-WNXXC,Male,No,Yes,No,14,1980,7,45
4632-XJMEX,Male,No,No,Yes,18,1992,10,32
8910-LEDAG,Male,No,Yes,No,5,1993,2,32
3452-GWUIN,Female,No,Yes,No,17,1989,10,35
2716-GFZOR,Male,No,Yes,No,1,2008,11,16
3724-UCSHY,Male,No,Yes,Yes,21,1986,9,38
8626-XHBIE,Male,No,No,Yes,10,1987,8,37
4628-CTTLA,Male,No,No,No,25,2011,9,13
3192-LNKRK,Male,No,Yes,Yes,30,1992,12,32
4439-YRNVD,Female,No,No,No,17,1985,1,40
2876-VBBBL,Female,No,No,No,11,1998,7,27
6834-NXDCA,Female,No,No,No,23,1999,5,26
2208-UGTGR,Male,No,No,No,23,1993,7,32
3005-TYFRD,Female,No,Yes,No,20,1994,5,31
8670-MEFCP,Female,No,Yes,Yes,23,1987,11,37
3079-BCHLN,Male,No,Yes,No,19,1985,7,40
7777-UNYHB,Female,No,Yes,Yes,3,2008,7,17
5597-GLBUC,Female,No,No,No,17,1989,1,36
7278-CKDNC,Male,No,No,No,13,2007,11,17
2748-MYRVK,Female,No,No,No,30,2004,3,21
8450-UYIBU,Female,No,No,No,14,2004,8,20
2969-VAPYH,Female,No,No,No,28,1998,2,27
4822-YCXMX,Male,No,No,No,10,2011,4,14
7181-OQCUT,Male,No,No,No,10,1996,4,29
8474-UMLNT,Female,No,No,No,3,2005,4,20
9821-POOTN,Male,No,Yes,No,11,2005,8,19
3836-FZSDJ,Male,No,Yes,No,12,2000,3,25
9142-XMYJH,Female,No,No,No,10,1999,7,26
6559-ILWKJ,Male,No,Yes,No,18,2010,9,14
0187-QSXOE,Male,No,Yes,No,5,2002,2,23
7733-UDMTP,Female,No,No,No,14,2005,12,19
2649-HWLYB,Male,No,Yes,No,27,2009,2,16
5214-CHIWJ,Male,No,No,No,19,1980,3,45
4229-CZMLL,Male,No,No,No,2,2006,7,19
6904-JLBGY,Female,No,No,No,30,1990,6,35
2465-BLLEU,Male,No,No,No,22,2009,6,16
1685-VAYJF,Male,No,No,No,16,1997,9,27
8874-EJNSR,Male,No,Yes,Yes,6,1983,7,42
6917-YACBP,Female,No,No,No,28,1983,8,41
5049-MUBWG,Male,No,No,No,18,2003,5,22
4223-WOZCM,Male,No,No,No,7,2005,3,20
0769-MURVM,Female,No,Yes,Yes,16,2003,8,21
9253-VIFJQ,Male,No,Yes,No,7,2002,6,23
7030-FZTFM,Male,No,Yes,Yes,7,2006,10,18
9741-YLNTD,Male,No,No,No,3,2011,11,13
5917-RYRMG,Male,No,No,No,21,2006,7,19
5120-ZBLAI,Female,No,Yes,No,28,2005,3,20
1194-BHJYC,Male,No,Yes,No,3,1994,5,31
3663-MITLP,Female,No,No,No,28,1996,10,28
0906-QVPMS,Male,No,Yes,No,1,2010,8,14
9025-ZRPVR,Male,No,No,No,22,1989,8,35
1905-OEILC,Female,No,No,No,10,2000,7,25
7858-GTZSP,Female,No,No,No,18,1996,8,28
3285-UCQVC,Female,No,No,No,17,1983,8,41
6248-BSHKG,Male,No,Yes,Yes,9,2008,11,16
4685-TFLLS,Male,No,Yes,Yes,23,2009,1,16
3470-BTGQO,Male,No,No,Yes,6,2011,8,13
1209-VFFOC,Male,No,Yes,Yes,26,2004,12,20
8224-DWCKX,Male,No,No,No,14,1996,2,29
5482-PLVPE,Female,No,No,No,1,1992,9,32
4553-DVPZG,Female,No,Yes,No,24,1996,10,28
4902-OHLSK,Female,No,No,No,29,1990,2,35
6917-IAYHD,Male,No,No,Yes,19,2000,10,24
0495-ZBNGW,Male,No,Yes,No,22,2009,7,16
8620-RJPZN,Female,No,No,No,13,1984,4,41
7572-KPVKK,Male,No,No,Yes,26,2003,4,22
2642-MAWLJ,Female,No,Yes,Yes,19,2007,2,18
2357-COQEK,Female,No,No,No,10,2001,11,23
7103-ZGVNT,Female,No,Yes,Yes,1,1997,2,28
3737-GCSPV,Female,No,Yes,No,22,2011,5,14
2027-WKXMW,Female,No,Yes,No,14,2004,7,21
